Name,Area_code,Descriptio,File_name,Number,Number0,Polygon_id,Unit_id,Code,Hectares,Area,Type_code,Descript0,Type_cod0,Descript1,Longitude,Latitude
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,334,861,0,0,,2.691,"15,607.118",FA,FILLER AREA,,,"130,286.75",718462
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,336,861,0,0,,11.615,"15,607.118",FA,FILLER AREA,,,130552,718443
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,338,861,0,0,,2.076,"15,607.118",FA,FILLER AREA,,,"125,200.75",722084
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,340,861,0,0,,4.392,"15,607.118",FA,FILLER AREA,,,125969,"720,993.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,342,861,0,0,,3.372,"15,607.118",FA,FILLER AREA,,,"125,759.15","721,585.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,344,861,0,0,,1.818,"15,607.118",FA,FILLER AREA,,,"126,091.7","723,918.65"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,346,861,0,0,,1.31,"15,607.118",FA,FILLER AREA,,,"129,796.8","724,613.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,348,861,0,0,,2.077,"15,607.118",FA,FILLER AREA,,,133603,716392
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,350,861,0,0,,11.764,"15,607.118",FA,FILLER AREA,,,"134,241.75","716,782.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,352,861,0,0,,1.165,"15,607.118",FA,FILLER AREA,,,135904,"716,065.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,354,861,0,0,,1.394,"15,607.118",FA,FILLER AREA,,,"139,405.75","718,442.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,356,861,0,0,,9.353,"15,607.118",FA,FILLER AREA,,,"137,208.5","722,845.2"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,358,861,0,0,,1.98,"15,607.118",FA,FILLER AREA,,,"136,069.25",724959
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,360,861,0,0,,3.033,"15,607.118",FA,FILLER AREA,,,"140,656.5","724,108.15"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,362,861,0,0,,4.112,"15,607.118",FA,FILLER AREA,,,"162,764.5",719539
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,364,861,0,0,,1.517,"15,607.118",FA,FILLER AREA,,,"92,196.5",747896
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,366,861,0,0,,1.191,"15,607.118",FA,FILLER AREA,,,"92,350.737",747877
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,368,861,0,0,,1.739,"15,607.118",FA,FILLER AREA,,,93580,"747,201.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,370,861,0,0,,2.786,"15,607.118",FA,FILLER AREA,,,"92,357.5","748,100.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,372,861,0,0,,1.53,"15,607.118",FA,FILLER AREA,,,"96,635.45","748,946.8"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,374,861,0,0,,1.867,"15,607.118",FA,FILLER AREA,,,"96,776.248","749,140.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,376,861,0,0,,0.933,"15,607.118",FA,FILLER AREA,,,"98,478.407",748335
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,378,861,0,0,,4.667,"15,607.118",FA,FILLER AREA,,,"100,805.5","748,478.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,380,861,0,0,,2.735,"15,607.118",FA,FILLER AREA,,,109791,"747,411.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,382,861,0,0,,1.87,"15,607.118",FA,FILLER AREA,,,113184,"752,634.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,384,861,0,0,,1.539,"15,607.118",FA,FILLER AREA,,,"114,740.25","755,335.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,386,861,0,0,,2.812,"15,607.118",FA,FILLER AREA,,,124073,"726,177.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,388,861,0,0,,5.591,"15,607.118",FA,FILLER AREA,,,124437,"726,241.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,390,861,0,0,,8.943,"15,607.118",FA,FILLER AREA,,,127972,726202
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,392,861,0,0,,1.934,"15,607.118",FA,FILLER AREA,,,"130,438.1","725,394.55"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,394,861,0,0,,4.068,"15,607.118",FA,FILLER AREA,,,138125,"732,415.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,396,861,0,0,,2.032,"15,607.118",FA,FILLER AREA,,,"128,838.5",742706
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,398,861,0,0,,6.468,"15,607.118",FA,FILLER AREA,,,"128,536.25","743,362.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,400,861,0,0,,2.798,"15,607.118",FA,FILLER AREA,,,128781,743250
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,402,861,0,0,,6.586,"15,607.118",FA,FILLER AREA,,,"130,880.5","744,976.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,404,861,0,0,,4.009,"15,607.118",FA,FILLER AREA,,,"135,002.5",739254
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,406,861,0,0,,2.56,"15,607.118",FA,FILLER AREA,,,"140,723.107",737759
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,408,861,0,0,,5.033,"15,607.118",FA,FILLER AREA,,,"139,853.45","738,083.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,410,861,0,0,,3.932,"15,607.118",FA,FILLER AREA,,,140244,"737,884.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,412,861,0,0,,1.65,"15,607.118",FA,FILLER AREA,,,"141,930.5","737,890.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,414,861,0,0,,8.12,"15,607.118",FA,FILLER AREA,,,145245,"736,522.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,416,861,0,0,,2.299,"15,607.118",FA,FILLER AREA,,,"143,372.25","740,915.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,418,861,0,0,,6.61,"15,607.118",FA,FILLER AREA,,,143829,"740,468.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,420,861,0,0,,2.011,"15,607.118",FA,FILLER AREA,,,127681,"765,031.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,422,861,0,0,,11.531,"15,607.118",FA,FILLER AREA,,,127647,765562
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,424,861,0,0,,19.41,"15,607.118",FA,FILLER AREA,,,"127,941.75","764,950.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,426,861,0,0,,2.209,"15,607.118",FA,FILLER AREA,,,141775,757526
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,428,861,0,0,,1.643,"15,607.118",FA,FILLER AREA,,,"163,618.2","686,133.45"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,430,861,0,0,,3.06,"15,607.118",FA,FILLER AREA,,,171344,"686,130.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,432,861,0,0,,1.575,"15,607.118",FA,FILLER AREA,,,"175,284.75","685,646.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,434,861,0,0,,1.211,"15,607.118",FA,FILLER AREA,,,176305,687854
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,436,861,0,0,,2.829,"15,607.118",FA,FILLER AREA,,,167482,701017
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,438,861,0,0,,2.086,"15,607.118",FA,FILLER AREA,,,"168,425.85",701031
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,440,861,0,0,,1.957,"15,607.118",FA,FILLER AREA,,,"174,677.953","696,318.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,442,861,0,0,,1.615,"15,607.118",FA,FILLER AREA,,,"174,726.5","696,768.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,444,861,0,0,,3.241,"15,607.118",FA,FILLER AREA,,,"177,752.75","696,695.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,446,861,0,0,,3.002,"15,607.118",FA,FILLER AREA,,,"177,732.75","697,883.3"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,448,861,0,0,,4.104,"15,607.118",FA,FILLER AREA,,,174655,700427
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,450,861,0,0,,0.796,"15,607.118",FA,FILLER AREA,,,"174,810.75",700699
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,452,861,0,0,,6.892,"15,607.118",FA,FILLER AREA,,,"179,116.15","700,336.4"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,454,861,0,0,,4.664,"15,607.118",FA,FILLER AREA,,,"198,470.699","694,567.05"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,456,861,0,0,,9.375,"15,607.118",FA,FILLER AREA,,,"168,079.75","712,636.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,458,861,0,0,,2.164,"15,607.118",FA,FILLER AREA,,,"173,084.5",710691
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,460,861,0,0,,4.659,"15,607.118",FA,FILLER AREA,,,"172,019.25","712,361.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,462,861,0,0,,1.585,"15,607.118",FA,FILLER AREA,,,172750,"711,958.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,464,861,0,0,,2.066,"15,607.118",FA,FILLER AREA,,,173430,"712,429.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,466,861,0,0,,2.079,"15,607.118",FA,FILLER AREA,,,"178,737.05","706,866.3"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,468,861,0,0,,5.851,"15,607.118",FA,FILLER AREA,,,"178,335.5","710,907.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,470,861,0,0,,9.622,"15,607.118",FA,FILLER AREA,,,"177,442.8","717,051.95"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,472,861,0,0,,2.407,"15,607.118",FA,FILLER AREA,,,"177,111.65","719,962.6"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,474,861,0,0,,6.168,"15,607.118",FA,FILLER AREA,,,177801,726854
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,476,861,0,0,,2.185,"15,607.118",FA,FILLER AREA,,,"182,574.5","730,391.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,478,861,0,0,,2.204,"15,607.118",FA,FILLER AREA,,,"183,975.15",729496
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,480,861,0,0,,3.442,"15,607.118",FA,FILLER AREA,,,"184,757.75",731973
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,482,861,0,0,,15.433,"15,607.118",FA,FILLER AREA,,,"188,676.7","734,810.95"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,484,861,0,0,,8.134,"15,607.118",FA,FILLER AREA,,,"183,565.448","737,139.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,486,861,0,0,,6.113,"15,607.118",FA,FILLER AREA,,,"186,320.3","745,514.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,489,861,0,0,,4.097,"15,607.118",FA,FILLER AREA,,,"189,056.661","747,430.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,491,861,0,0,,0.746,"15,607.118",FA,FILLER AREA,,,"127,134.75","644,110.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,493,861,0,0,,0.603,"15,607.118",FA,FILLER AREA,,,"139,239.5",643217
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,495,861,0,0,,0.889,"15,607.118",FA,FILLER AREA,,,"115,874.5",652635
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,497,861,0,0,,0.716,"15,607.118",FA,FILLER AREA,,,"116,292.05","652,971.8"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,499,861,0,0,,0.453,"15,607.118",FA,FILLER AREA,,,"136,036.3",644573
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,501,861,0,0,,0.572,"15,607.118",FA,FILLER AREA,,,"136,306.35","644,258.1"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,503,861,0,0,,0.597,"15,607.118",FA,FILLER AREA,,,"136,448.5","644,320.3"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,505,861,0,0,,0.884,"15,607.118",FA,FILLER AREA,,,"142,235.45",645544
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,507,861,0,0,,0.789,"15,607.118",FA,FILLER AREA,,,"143,130.5","645,533.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,509,861,0,0,,1.08,"15,607.118",FA,FILLER AREA,,,"143,207.5",645900
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,511,861,0,0,,0.436,"15,607.118",FA,FILLER AREA,,,"145,091.75","648,943.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,513,861,0,0,,0.883,"15,607.118",FA,FILLER AREA,,,"146,575.25","648,234.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,515,861,0,0,,0.966,"15,607.118",FA,FILLER AREA,,,"146,904.25",649729
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,517,861,0,0,,0.413,"15,607.118",FA,FILLER AREA,,,163110,"646,280.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,519,861,0,0,,1.065,"15,607.118",FA,FILLER AREA,,,"163,030.25",646948
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,521,861,0,0,,0.856,"15,607.118",FA,FILLER AREA,,,"163,109.25","647,226.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,523,861,0,0,,0.465,"15,607.118",FA,FILLER AREA,,,"162,731.25","648,059.9"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,525,861,0,0,,0.782,"15,607.118",FA,FILLER AREA,,,"151,565.5","680,429.9"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,527,861,0,0,,1.01,"15,607.118",FA,FILLER AREA,,,151639,"680,621.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,529,861,0,0,,0.735,"15,607.118",FA,FILLER AREA,,,"151,743.45","680,802.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,531,861,0,0,,1.57,"15,607.118",FA,FILLER AREA,,,"151,391.25","681,962.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,533,861,0,0,,1.562,"15,607.118",FA,FILLER AREA,,,"151,364.25","682,194.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,535,861,0,0,,0.715,"15,607.118",FA,FILLER AREA,,,"153,759.5",680949
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,537,861,0,0,,0.536,"15,607.118",FA,FILLER AREA,,,154241,"681,123.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,539,861,0,0,,0.776,"15,607.118",FA,FILLER AREA,,,"154,452.25","681,220.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,541,861,0,0,,1.861,"15,607.118",FA,FILLER AREA,,,"155,596.7","681,810.45"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,543,861,0,0,,1.131,"15,607.118",FA,FILLER AREA,,,"158,353.75",682345
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,545,861,0,0,,0.971,"15,607.118",FA,FILLER AREA,,,"177,079.5","625,880.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,547,861,0,0,,0.704,"15,607.118",FA,FILLER AREA,,,"178,569.85","627,308.15"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,549,861,0,0,,2.114,"15,607.118",FA,FILLER AREA,,,164616,"646,139.45"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,551,861,0,0,,0.978,"15,607.118",FA,FILLER AREA,,,"164,943.5",646115
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,553,861,0,0,,0.737,"15,607.118",FA,FILLER AREA,,,165633,"647,292.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,555,861,0,0,,0.415,"15,607.118",FA,FILLER AREA,,,"166,120.25","654,740.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,557,861,0,0,,1.08,"15,607.118",FA,FILLER AREA,,,"182,419.5","663,685.3"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,559,861,0,0,,0.78,"15,607.118",FA,FILLER AREA,,,"169,533.5","672,609.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,561,861,0,0,,0.904,"15,607.118",FA,FILLER AREA,,,"169,409.5","673,197.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,563,861,0,0,,0.65,"15,607.118",FA,FILLER AREA,,,"169,553.75","673,293.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,565,861,0,0,,0.281,"15,607.118",FA,FILLER AREA,,,"169,644.25","673,482.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,567,861,0,0,,0.722,"15,607.118",FA,FILLER AREA,,,"171,199.5","672,912.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,569,861,0,0,,0.554,"15,607.118",FA,FILLER AREA,,,166194,674733
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,571,861,0,0,,2.247,"15,607.118",FA,FILLER AREA,,,"166,216.05","678,925.35"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,573,861,0,0,,1.04,"15,607.118",FA,FILLER AREA,,,"168,713.35","676,960.3"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,575,861,0,0,,0.631,"15,607.118",FA,FILLER AREA,,,"175,227.25","675,890.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,577,861,0,0,,1.056,"15,607.118",FA,FILLER AREA,,,"175,024.25",676446
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,579,861,0,0,,0.885,"15,607.118",FA,FILLER AREA,,,"186,964.6","668,996.1"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,581,861,0,0,,1.17,"15,607.118",FA,FILLER AREA,,,"201,885.75",675368
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,583,861,0,0,,4.083,"15,607.118",FA,FILLER AREA,,,"111,769.45","702,832.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,585,861,0,0,,1.002,"15,607.118",FA,FILLER AREA,,,"141,252.25","696,090.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,587,861,0,0,,1.914,"15,607.118",FA,FILLER AREA,,,"140,078.7","699,229.05"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,589,861,0,0,,1.047,"15,607.118",FA,FILLER AREA,,,"128,442.75","712,218.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,591,861,0,0,,1.291,"15,607.118",FA,FILLER AREA,,,"124,192.75","719,442.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,593,861,0,0,,1.249,"15,607.118",FA,FILLER AREA,,,128246,719788
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,595,861,0,0,,0.928,"15,607.118",FA,FILLER AREA,,,"128,373.25","720,104.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,598,861,0,0,,0.931,"15,607.118",FA,FILLER AREA,,,128523,"719,914.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,600,861,0,0,,1.153,"15,607.118",FA,FILLER AREA,,,"128,911.5","720,049.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,602,861,0,0,,0.923,"15,607.118",FA,FILLER AREA,,,"132,013.5","717,810.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,604,861,0,0,,2.103,"15,607.118",FA,FILLER AREA,,,"125,226.75","722,638.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,606,861,0,0,,1.315,"15,607.118",FA,FILLER AREA,,,"125,711.5","721,026.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,608,861,0,0,,0.822,"15,607.118",FA,FILLER AREA,,,"126,187.5",721427
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,610,861,0,0,,1.391,"15,607.118",FA,FILLER AREA,,,"126,260.5","724,034.9"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,612,861,0,0,,1.328,"15,607.118",FA,FILLER AREA,,,"130,347.35","725,220.85"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,614,861,0,0,,0.857,"15,607.118",FA,FILLER AREA,,,"135,668.75","716,084.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,616,861,0,0,,0.651,"15,607.118",FA,FILLER AREA,,,"137,821.95","718,149.4"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,618,861,0,0,,0.732,"15,607.118",FA,FILLER AREA,,,"138,383.55","718,137.1"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,620,861,0,0,,0.945,"15,607.118",FA,FILLER AREA,,,"140,049.5",718525
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,622,861,0,0,,1.594,"15,607.118",FA,FILLER AREA,,,"141,185.5",718174
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,624,861,0,0,,1.141,"15,607.118",FA,FILLER AREA,,,"141,977.25","718,375.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,626,861,0,0,,0.83,"15,607.118",FA,FILLER AREA,,,"136,954.75",723234
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,628,861,0,0,,2.227,"15,607.118",FA,FILLER AREA,,,"135,813.5","725,125.2"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,630,861,0,0,,0.648,"15,607.118",FA,FILLER AREA,,,"83,997.85",726292
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,632,861,0,0,,0.842,"15,607.118",FA,FILLER AREA,,,"91,778.5",747917
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,634,861,0,0,,1.854,"15,607.118",FA,FILLER AREA,,,"91,776.75","748,074.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,636,861,0,0,,0.549,"15,607.118",FA,FILLER AREA,,,"91,909.5","748,691.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,638,861,0,0,,0.601,"15,607.118",FA,FILLER AREA,,,"91,784.5","748,727.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,640,861,0,0,,0.489,"15,607.118",FA,FILLER AREA,,,91827,"748,802.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,642,861,0,0,,0.788,"15,607.118",FA,FILLER AREA,,,"92,840.5","745,637.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,644,861,0,0,,1.459,"15,607.118",FA,FILLER AREA,,,"96,662.55","748,820.85"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,646,861,0,0,,0.536,"15,607.118",FA,FILLER AREA,,,"99,590.05","747,997.6"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,648,861,0,0,,1.624,"15,607.118",FA,FILLER AREA,,,"108,754.3","749,695.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,650,861,0,0,,2.031,"15,607.118",FA,FILLER AREA,,,"111,499.75","750,630.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,652,861,0,0,,1.238,"15,607.118",FA,FILLER AREA,,,"111,518.75","754,147.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,654,861,0,0,,0.794,"15,607.118",FA,FILLER AREA,,,"112,993.978","752,663.25"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,656,861,0,0,,0.809,"15,607.118",FA,FILLER AREA,,,"116,195.5",753018
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,658,861,0,0,,0.985,"15,607.118",FA,FILLER AREA,,,"112,965.5","755,169.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,660,861,0,0,,1.175,"15,607.118",FA,FILLER AREA,,,"121,937.75","754,458.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,662,861,0,0,,0.939,"15,607.118",FA,FILLER AREA,,,121256,"761,802.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,664,861,0,0,,0.827,"15,607.118",FA,FILLER AREA,,,"121,496.25","762,071.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,666,861,0,0,,0.936,"15,607.118",FA,FILLER AREA,,,"121,765.25","762,565.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,668,861,0,0,,0.684,"15,607.118",FA,FILLER AREA,,,"122,193.5","762,815.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,670,861,0,0,,1.259,"15,607.118",FA,FILLER AREA,,,"130,674.65","725,316.3"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,672,861,0,0,,2.503,"15,607.118",FA,FILLER AREA,,,"130,795.7","725,515.8"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,674,861,0,0,,0.891,"15,607.118",FA,FILLER AREA,,,"131,142.65","725,777.35"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,676,861,0,0,,1.656,"15,607.118",FA,FILLER AREA,,,"128,995.5","743,876.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,678,861,0,0,,1.23,"15,607.118",FA,FILLER AREA,,,"135,142.4","740,059.9"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,680,861,0,0,,0.956,"15,607.118",FA,FILLER AREA,,,"135,159.3","740,203.3"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,682,861,0,0,,1.841,"15,607.118",FA,FILLER AREA,,,"142,920.75","737,343.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,684,861,0,0,,3.051,"15,607.118",FA,FILLER AREA,,,"138,673.5","738,146.75"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,686,861,0,0,,1.832,"15,607.118",FA,FILLER AREA,,,140142,"738,140.5"
,NCP,Non-Civil Parish or Community,ARGYLL_AND_BUTE,688,861,0,0,,1.521,"15,607.118",FA,FILLER AREA,,,140504,"738,498.25"
